No,Salary
41278,41684.96051518331
41279,22274.81897937288
41280,8981.03528907903
41281,69444.37546467576
41282,126716.82513503211
41283,18454.050919602792
41284,2820.685488510448
41285,47031.401235007506
41286,94200.01321959606
41287,22809.10567209838
41288,16971.269397989898
41289,24230.55224808128
41290,12959.364624545391
41291,164107.4777015606
41292,44268.85998720738
41293,95814.37037169005
41294,58375.482107377815
41295,80199.06434077941
41296,20571.68044143154
41297,41705.43827508064
41298,61024.26415521931
41299,6215.812984190508
41300,60678.01528667779
41301,121881.80206508891
41302,50926.232558788404
41303,-5382.309203718065
41304,49868.01333268694
41305,5774.093102105603
41306,31510.770933908716
41307,2572.2637758204573
41308,38096.14820183448
41309,32468.47151640629
41310,94554.79783553981
41311,57673.46206833039
41312,30692.687406554785
41313,110188.77576195842
41314,58476.68268091382
41315,7322.141146954912
41316,54153.10087494583
41317,19356.75214119123
41318,71993.13081907017
41319,69258.61108893946
41320,104371.21955366811
41321,16571.823175359143
41322,102886.266878706
41323,95934.3018934106
41324,35451.01826913976
41325,48512.74857189357
41326,99711.61310362746
41327,34084.69696870176
41328,91566.56128035387
41329,66309.10729337351
41330,64534.216752030195
41331,37254.91976084992
41332,27783.11397855566
41333,66961.97457365126
41334,27041.09453420998
41335,60175.87243364781
41336,124817.32031216672
41337,90667.69324519967
41338,117274.43389312882
41339,66600.21669689108
41340,18527.5971935782
41341,69920.73596518274
41342,39460.42232363503
41343,24717.13916585822
41344,109513.28765241042
41345,40095.645645006996
41346,70964.84741405315
41347,8058.348574109495
41348,7670.757199056781
41349,56210.47179460552
41350,104166.6000095679
41351,7212.864151887443
41352,31993.114633469035
41353,44064.103955836326
41354,65409.04681216348
41355,72792.98901369746
41356,16532.965502801333
41357,39714.08150205593
41358,109513.2867535309
41359,82386.43090464942
41360,10288.079083800027
41361,90457.81627642132
41362,133433.34612498598
41363,90731.71033935098
41364,40564.36102435238
41365,30069.228954537855
41366,5404.519817398955
41367,82007.72692563887
41368,41661.3545095954
41369,6852.5724334343
41370,73193.81042917434
41371,12956.545252123913
41372,52557.669706135464
41373,57288.33124937757
41374,1152.4943195411715
41375,98198.13534608245
41376,47276.31918005764
41377,69999.766341148
41378,19742.56987334772
41379,34366.983581195665
41380,56101.170124326745
41381,45389.17923085976
41382,99944.70081998287
41383,72484.06923943959
41384,64975.51177560337
41385,34465.49577700884
41386,183488.68954774961
41387,46082.91581924707
41388,43308.28184875548
41389,7451.678765882251
41390,38308.66787893464
41391,121034.0525211475
41392,23728.842486714253
41393,49482.496682122524
41394,120727.88993925546
41395,106432.99881171195
41396,83598.13111668511
41397,38104.61749464186
41398,115483.24998976558
41399,74348.84574036498
41400,67510.73385602408
41401,57057.05550223732
41402,27145.304691694026
41403,9042.806143875703
41404,29161.139343995077
41405,5238.11711522117
41406,30834.104495185245
41407,10250.900183215414
41408,127476.41882875288
41409,49046.19854332581
41410,37803.58223398076
41411,23242.503007423522
41412,30299.36620105662
41413,40103.667664664536
41414,93499.76488292008
41415,70931.19094689158
41416,17068.41949238506
41417,22406.757968359045
41418,87262.2466273518
41419,14846.535259641169
41420,28522.060201899796
41421,73521.84340462487
41422,12872.333151371491
41423,32710.986798392965
41424,14750.804511181135
41425,96452.71360888529
41426,14670.674896761655
41427,6567.645361924423
41428,2801.6357743205517
41429,115946.81018300506
41430,114535.86336168926
41431,92148.35245155342
41432,116827.31080013963
41433,26150.295117551235
41434,46157.825429322234
41435,10469.524081737145
41436,151459.0465082112
41437,15119.221785709797
41438,33084.919336102874
41439,17539.461210521276
41440,110071.88955200189
41441,95830.39942715046
41442,111091.22306978705
41443,43978.96624239386
41444,33316.58444870732
41445,65584.42783758277
41446,79817.75820454097
41447,68136.03867054937
41448,63139.272745814946
41449,8800.547886532187
41450,39560.29956840534
41451,78436.82357261342
41452,27855.24674434399
41453,7522.98325223283
41454,97397.28528485418
41455,64792.67684922161
41456,50028.32380578903
41457,26781.54031332982
41458,18630.13610255503
41459,-2849.4065625870253
41460,119787.66207970753
41461,93660.28317525366
41462,17427.15644187523
41463,144529.18801871492
41464,58525.26664077222
41465,14818.59092624853
41466,52769.64484386791
41467,129175.6154951666
41468,19221.890979137654
41469,53301.29127332364
41470,170567.68552280593
41471,78898.77780184921
41472,10955.625534477094
41473,144642.83000938076
41474,38686.74622775495
41475,9246.076660019284
41476,157579.99568111147
41477,48218.86418445624
41478,34465.27961043053
41479,95116.36833368646
41480,-6917.566827482458
41481,13523.363987493936
41482,10824.858401595242
41483,70272.53481393246
41484,38563.37865798031
41485,55327.97121180755
41486,74059.05674697274
41487,48769.00520669104
41488,100102.06829440698
41489,21021.84472253504
41490,12694.77436791933
41491,12707.84009197662
41492,17587.33366522888
41493,81531.68132993625
41494,19872.16214556844
41495,56800.83457112702
41496,42770.20384351189
41497,34080.291434171224
41498,60041.58841207754
41499,128511.24970194719
41500,58392.333247167466
41501,24053.24678952402
41502,120916.57117147115
41503,6091.30216936803
41504,38655.08840148573
41505,36904.13677549473
41506,112915.4144642182
41507,136511.3035541154
41508,36271.51571037741
41509,69141.71607528295
41510,31692.717449358483
41511,40189.54102175635
41512,101359.2247852938
41513,19156.717278766464
41514,74562.15663683484
41515,4793.531701078585
41516,49495.54486858691
41517,11047.619950250999
41518,16243.111177398498
41519,9612.888821412525
41520,39158.39500881963
41521,49750.11606931437
41522,69966.27906797185
41523,91283.87814928265
41524,90133.24195085294
41525,41245.164766211645
41526,33758.19404324492
41527,48674.76938523286
41528,13305.769742378927
41529,33509.423744703156
41530,170675.6890254184
41531,75439.35965093903
41532,98329.60925045887
41533,59206.42825209541
41534,69628.42261223968
41535,81199.44129321925
41536,2620.1691016630266
41537,110358.6330190801
41538,46788.613879289085
41539,34358.03345383219
41540,18893.401510686534
41541,15689.958484952625
41542,40900.71546330299
41543,72422.22477986859
41544,39411.104204633564
41545,89898.35858832617
41546,57954.59721005898
41547,23099.354314495795
41548,95968.96584447296
41549,39045.58708800563
41550,128738.39305888127
41551,7688.319474552255
41552,24677.28012314377
41553,67564.21031505753
41554,117114.88220018739
41555,15032.335760362485
41556,55835.297550720585
41557,70540.3315631254
41558,23941.672944870585
41559,126199.28080545632
41560,52313.438703038664
41561,60272.89154857026
41562,46122.15025053117
41563,62123.732542505335
41564,2220.7261411335276
41565,27306.901986877085
41566,109531.00428547553
41567,17388.814604535964
41568,34383.163170931686
41569,93998.04565151663
41570,48855.91762836124
41571,24175.05093230731
41572,20960.217935011537
41573,114974.47467625816
41574,41618.34468671319
41575,112675.45459097426
41576,73840.0884072904
41577,25632.042816919427
41578,34111.29284057284
41579,77654.3496397494
41580,45826.28847512221
41581,100516.79806725832
41582,89218.90439750298
41583,64461.0723458628
41584,143862.94221882307
41585,82345.46108405231
41586,105652.96155584151
41587,82580.01270120614
41588,53141.31030991002
41589,69048.64118876465
41590,39176.41843437506
41591,36478.49878506903
41592,52693.45671870878
41593,89100.16150366534
41594,47530.63810010721
41595,39594.25344868032
41596,10353.815849453078
41597,45154.69592222314
41598,116179.96217965646
41599,102932.61860848445
41600,109354.41869957
41601,8338.869575882138
41602,39729.5551999178
41603,64609.56178706211
41604,78183.78239896666
41605,6333.625457240375
41606,7859.4678588068455
41607,17133.11539215225
41608,51983.20101378721
41609,64766.002412792
41610,63967.53197796362
41611,158737.36286121988
41612,146600.65609102935
41613,41711.34051822522
41614,25155.411942721723
41615,7963.948802927066
41616,45113.026986267505
41617,15127.065726196748
41618,101165.0715335684
41619,-2805.1393198393357
41620,85027.10138005465
41621,30373.41206428515
41622,27815.780804498707
41623,65653.4939905152
41624,80131.31281591339
41625,11630.14487569462
41626,13123.91159907131
41627,146414.0020177809
41628,88298.4194231428
41629,59672.99388388813
41630,35803.41642737207
41631,21754.184148977147
41632,88597.63229974471
41633,58957.253822976
41634,17292.09820891748
41635,85570.24208506019
41636,88052.99216485413
41637,53483.02297340629
41638,52666.66194513615
41639,48403.040080179344
41640,41940.69618810326
41641,18729.492346095925
41642,23801.273443480477
41643,162135.34162862116
41644,65552.46042251158
41645,115179.41597643828
41646,76663.197175244
41647,52169.45958045151
41648,125910.43307143
41649,13412.422377679999
41650,120891.5718737042
41651,98867.29883411864
41652,107619.60591101521
41653,51733.707460495716
41654,11042.083402428872
41655,62948.17279275386
41656,92252.86391348839
41657,155496.57257534718
41658,78102.13220567165
41659,83045.0292981314
41660,53007.93169683536
41661,22047.287792123152
41662,108621.66678491194
41663,62576.266256378396
41664,88644.30934623111
41665,104643.36557027491
41666,39416.76458456984
41667,4934.074667597304
41668,56011.91997488993
41669,165013.79179860034
41670,25460.895948297595
41671,25521.904704642468
41672,70675.17288760107
41673,110066.24616155899
41674,150383.64660265396
41675,20705.527156073123
41676,51673.33932244598
41677,41570.364711515795
41678,58503.68582449307
41679,25813.99111991239
41680,13427.76346367209
41681,27037.37494662501
41682,60144.6834949061
41683,21882.403931883273
41684,16096.290536234137
41685,81308.84784661571
41686,7517.585184433968
41687,28190.225744787247
41688,133505.40946257923
41689,57200.80407789182
41690,148821.990849829
41691,83129.64446922447
41692,15005.237472587642
41693,20998.15952510557
41694,28799.394446677128
41695,32297.366840946495
41696,119513.05329063919
41697,26163.279230781976
41698,50384.98993037939
41699,53994.03795933317
41700,9111.343938687824
41701,24771.70080742519
41702,18810.65163289182
41703,95146.95860080824
41704,120807.80860206811
41705,21242.47536375495
41706,16466.15213336509
41707,68761.26707455044
41708,77442.92221068144
41709,104942.19416571259
41710,101626.35924493258
41711,20018.23751257343
41712,43955.294332210964
41713,161601.66107508962
41714,32208.618853554395
41715,17342.525042982663
41716,37454.49423845798
41717,45392.34061735035
41718,71311.3899805944
41719,18216.608021465945
41720,49021.59611561866
41721,53627.7336684666
41722,107156.83412782016
41723,37717.389903637784
41724,8630.675917620545
41725,79060.48924866441
41726,164950.0419175113
41727,104974.46227021917
41728,14048.566024028823
41729,22485.774530652947
41730,72251.15817936856
41731,14474.924244616896
41732,44762.811940354084
41733,78308.85413050783
41734,81609.60574404057
41735,68981.11570554103
41736,50394.534953551105
41737,71659.63060185015
41738,19165.437942497458
41739,86511.92008377751
41740,17216.18266527228
41741,82992.95777192173
41742,6000.627232456266
41743,41554.16928779438
41744,92449.56259047055
41745,41096.10253013881
41746,114527.61616890758
41747,29720.793042978705
41748,15687.39845643292
41749,15807.700358594568
41750,54090.13596199456
41751,151668.80988440797
41752,101851.91829316501
41753,16367.888649490827
41754,69342.08790550442
41755,48594.35170853969
41756,32729.43508155374
41757,184789.94147503364
41758,107350.51211526817
41759,25440.921095013276
41760,24410.03917036548
41761,59645.49729227493
41762,8770.043545435834
41763,17500.428607503607
41764,8913.610254177875
41765,71300.6519165061
41766,8029.698685166852
41767,55820.43412068786
41768,97247.79725669001
41769,25695.179643908894
41770,95465.58063144462
41771,63411.35000924859
41772,29426.80858784306
41773,10352.65694674182
41774,45982.00222033908
41775,18544.52829156717
41776,13742.82375677414
41777,15931.12964463609
41778,34404.8008118755
41779,42056.00947882214
41780,32692.333556297814
41781,138685.13959143523
41782,37319.544303849885
41783,2229.4806358387377
41784,10753.188388385504
41785,86993.73471765756
41786,105336.65903935181
